content_id,addr1,addr2,collected_at,created_time,expguide,first_image,homepage,infocenter,map_level,map_x,map_y,parking,restdate,sigungu_code,title,usetime,zipcode,content_type_id,ldong_regn_code,ldong_signgu_code,category,overview,detail_info,avg_rating,review_count
2774493,강원특별자치도 속초시 중앙로46번길 45 (교동),,2026-07-30 12:38:44.641711,2021-11-16 00:08:26,,https://tong.visitkorea.or.kr/cms/resource/97/3545597_image2_1.jpg,,,6,128.5833681182,38.1982449593,,,,칠성조선소,,24838,39,51,210,2,"칠성조선소는 청초호수공원 근처에 위치한 오래된 조선소를 개조해 만들어졌다. 1952년부터 2017년까지 조선소로 운영되다가 2018년에 카페로 새롭게 문을 열었다. 공간은 살롱, 뮤지엄, 플레이스케이프, 오픈 팩토리 네 구역으로 구성되어 있으며 살롱이 카페 공간이다. 직접 로스팅한 커피를 비롯해 핫초코, 아이스크림, 에이드 등 다양한 음료를 판매한다. 야외 테이블 부지가 청초호와 바로 연결되어 가족 단위 방문객이 많은 편이며 곳곳에 옛 조선소의 흔적이 남아 있다.",[],0.00,0
2901360,강원특별자치도 속초시 원암학사평길 120 초원순두부,,2026-07-30 12:38:44.641711,2022-11-08 12:54:33,,http://tong.visitkorea.or.kr/cms/resource/56/2901356_image2_1.jpeg,,,6,128.5211810286,38.2065947002,,,5,초원순두부,,24800,39,51,210,1,"초원순두부는 강원도 속초시 원암학사평길 학사평 콩꽃마을 순두부촌에 있는 순두부 전문점이다. 100% 국산 콩만 사용하며 매장 한쪽에는 두부를 만드는 국산 재래 콩이 많이 쌓여 있다. 내부는 널찍해서 쾌적하고 여유 있게 식사할 수 있다. 안쪽으로는 좌식 테이블이 있고, 홀에는 입식 테이블이 있어 편한 곳을 이용하면 된다. 주메뉴는 순두부이다. 순두부 전골을 즐길 수도 있고, 황태 정식이나 황태구이를 즐길 수도 있다. 이 식당은 검은콩으로 두부도 만들고, 순두부도 만들어 별도의 메뉴로 판매하고 있어 다양한 두부 요리를 즐길 수 있다. 매장 앞에 전용 주차장이 있어 편하게 주차할 수 있다.",[],0.00,0
134553,강원특별자치도 속초시 관광로 415 (노학동),,2026-07-30 12:38:44.641711,2004-03-03 09:00:00,,,,,6,128.5365449561,38.1968396087,,,,최옥란할머니순두부,,24867,39,51,210,1,"최옥란할머니순두부는 강원도 속초시에 위치한 순두부 전문점으로, 2대째 전통을 이어오며 국산 콩을 사용한 두부 요리를 선보이고 있다. 순두부와 모두부를 직접 만들어 제공하며, 콩과 물을 활용해 담백하고 구수한 맛을 살린 것이 특징이다. 초당순두부를 중심으로 한 다양한 메뉴를 갖추고 있으며, 신선한 재료와 위생적인 조리 과정을 바탕으로 꾸준히 찾는 이들이 많은 편이다. 넉넉한 주차 공간과 아침 시간부터 운영되는 점으로 여행객들이 이용하기에도 편리하다.",[],0.00,0
3041652,강원특별자치도 속초시 영랑해안길 163 (영랑동),,2026-07-30 12:38:44.641711,2023-11-16 14:03:54,,https://tong.visitkorea.or.kr/cms/resource/27/3041627_image2_1.jpg,,,6,128.5952460000,38.2166160000,,,,카페우디,,24810,39,51,210,2,"속초시 영랑해안길에 있는 카페 우디는 아름다운 바다 전망과 함께 커피와 디저트를 즐길 수 있는 곳이다. 
다른 카페들이 현대적인 외관을 갖추는데 비해 카페우디는 산장 느낌이 나는 나무 목재를 사용하여 인테리어를 꾸몄다는 점이 인상적이다. 
1, 2층 건물 모두 카페이며 각층에 테라스도 있어 야외에 나가서 시원한 동해를 볼 수 있다. 대표 메뉴로는 흑임자라떼, 아몬드 크림라떼, 솔티드 아인슈페너가 있으며, 그 밖에 차나 다양한 음료를 주문할 수 있다. 반려동물 동반 출입이 가능하다.
카페를 나가면 바로 앞에 속초등대해수욕장이 자리하고 있다. 방파제를 끼고 넓은 백사장이 있어 여름 휴가철에 많은 사람이 물놀이를 즐기는 모습을 볼 수 있다. 테라스에서 보는 해수욕장과 바다 풍경은 보는 것만으로도 편안한 휴식과 여유를 느끼게 한다.",[],0.00,0
2791156,강원특별자치도 속초시 엑스포로 10-29 (조양동),,2026-07-30 12:38:44.641711,2021-12-10 01:26:27,,http://tong.visitkorea.or.kr/cms/resource/45/2791245_image2_1.jpg,"<a href=""http://www.komarine.kr/"" target=""_blank"" title=""새창 : 속초 코마린요트공원 사이트로 이동"">http://www.komarine.kr/</a>",,6,128.5934860429,38.1914450905,,,5,코마린요트,,24885,28,51,210,6,"코마린요트는 속초터미널과 인접한 요트체험장이다. 요트 2대와 보트 4대를 소유하고 있으며, 세 개의 코스별로 해양레저를 즐길 수 있다. 요트 세일링 A코스는 청초호 인근을 한 바퀴 둘러보는 코스이며, 기본 코스인 B코스는 속초항을 출발하여 등대를 지나 조도를 한 바퀴 돌고 오는 코스이다. C코스는 조도에서 나아가 넓은 반경의 경치와 바다 위를 항해할 수 있다. 요트에 올라타 바닷바람과 함께 출발한다. 주변으로 등대전망대와 영금정이 보이며, 설악대로 밑을 지나 넓은 바다로 항해를 한다. 레저를 즐긴 뒤 설악산 케이블카, 속초전망대, 아바이마을 갯배 등 다양한 관광지가 주변에 인접해 있어 폭넓은 여행이 가능하다.",[],0.00,0
2710907,강원특별자치도 속초시 관광로 418,(노학동),2026-07-30 12:38:44.641711,2021-03-24 23:15:08,,http://tong.visitkorea.or.kr/cms/resource/23/2732823_image2_1.jpg,"<a href=""https://craftroot.co.kr/""title=""새창: 크래프트루트로 이동 ""target=""_blank"">https://craftroot.co.kr/</a><br><a href=""https://www.instagram.com/craftroot""target=""_blank"" title=""새창 : 인스타그램 이동"">https://www.instagram.com/craftroot</a>",,6,128.5377159268,38.1972849934,,,5,크래프트루트,,24859,39,51,210,1,"크래프트 루트는 2017년 설립된 속초 최초의 브루 펍(Brew Pub)이다. 수제 맥주를 제조하는 양조장과 펍이 한 공간에 있으며 유리벽 너머로 양조장 내부가 훤히 들여다보인다. 크래프트 루트는 향을 내기 위한 인공재료를 일체 배제하며 맥주의 핵심 재료인 홉을 자체 생산한다. 이곳에서 맛볼 수 있는 맥주는 총 8가지. IPA, 페일에일, 스타우트, 필스너, 바이젠 등 다양한 종류를 생산하며 독특하게도 동명항, 대포항, 갯배, 아바이 등 속초의 명소들을 이름에 붙였다. 맥주 캔에 명소마다 다른 풍경들을 그려넣어 마시는 재미를 더했다. 무엇보다 크래프트 루트는 수준 높은 맛과 품질로 이름이 높다. 국내외 수많은 맥주 대회 출전과 다수의 수상 경력이 이를 대변한다. 2019년 맥주의 본고장인 유럽에서 열린 대회에서 동명항 페일에일이 은상을 수상했으며, 2020년 국내에서 열린 코리안 인터내셔널 비어 어워드에서는 출전 품목 최다 수상이라는 기록을 세웠다. 맥주와 곁들여지는 음식들도 대부분 로컬 푸드를 사용하며 싱싱한 해산물 요리가 많다. 울산바위와 대청봉이 바라보이는 파노라마 전망은 누구에게나 주어지는 덤이다.","[{""fldgubun"": ""1"", ""infoname"": ""부대시설"", ""infotext"": ""양조장\n"", ""contentid"": ""2710907"", ""serialnum"": ""0"", ""contenttypeid"": ""39""}, {""fldgubun"": ""1"", ""infoname"": ""화장실"", ""infotext"": ""있음\n"", ""contentid"": ""2710907"", ""serialnum"": ""1"", ""contenttypeid"": ""39""}]",0.00,0
2901372,강원특별자치도 속초시 관광로 394,,2026-07-30 12:38:44.641711,2022-11-08 13:01:20,,,,,6,128.5384005551,38.1952635024,,,,콩서리,,24859,39,51,210,1,"콩서리는 강원도 속초시에 있는 콩 요리 전문점이다. DMZ 마사토에서 자란 파주 장단콩과 해양심층수를 이용해 두부를 만들며 황태 요리는 노랑태를 사용한다. 밥은 돌솥 밥을 제공한다. 파인리조트와 한화리조트에서 가깝고 주변에 골프장도 있어 여행객이나 골퍼들이 아침 식사를 하기 위해 즐겨 찾는 집이다. 주메뉴는 가마솥 밥과 같이 먹는 초당 순두부이다. 그 외 황태구이 정식도 있고, 곁들임 메뉴로 두부조림, 두부전, 오징어순대, 감자전 등이 있다. 가게 앞에는 비지를 무료로 가져갈 수 있게 비치해 두고 있다. 매장 앞에 넓은 전용 주차장이 있어 편하게 주차할 수 있다.",[],0.00,0
2929178,강원특별자치도 속초시 영랑로2길 22,,2026-07-30 12:38:44.641711,2022-12-02 17:28:31,,,,,6,128.5908671000,38.2133428818,,,,키친온유,,24822,39,51,210,1,"영랑동에 위치한 이탈리안 레스토랑으로, 가정집을 개조한 듯한 외관과 커다란 통창이 특징이다. 해산물의 풍미를 살린 파스타와 오징어 리소토를 중심으로 내추럴 와인을 함께 즐길 수 있는 공간이다. 리소토를 주문하면 보리새우와 찹쌀로 맛을 낸 김부각이 함께 제공되며, 리소토를 김부각에 올려 먹는 이색적인 방식으로 색다른 풍미를 느낄 수 있다. 인근에는 영랑호와 동명항, 등대해수욕장이 있어 함께 둘러보기 좋다.",[],0.00,0
2715992,강원 속초시 도문동 33-1,,2026-07-30 12:38:44.641711,2021-05-11 22:30:56,,https://tong.visitkorea.or.kr/cms/resource/10/4059110_image2_1.jpg,https://www.sokcho.go.kr/ct/tour,033-633-3171,6,128.5497643132,38.1643175036,가능,연중무휴,,학무정,상시 개방,217110,12,51,210,4,"강원도 속초시 도문동 한옥마을에 위치한 정자이다. 속초 8경의 하나로서, 설악산 대청봉에 발원하여 흐르는 쌍천 옆 소나무 숲 사이에 있다. 조선 후기 유학자 매곡 오윤환 선생이 제자 양성 등을 위해 설립하여 지금까지 이어져 오고 있다. 학문과 효의 정신이 담겨있는 의미 깊은 정자이다. 

정자가 있는 한옥마을은 수려한 설악의 풍경이 펼쳐진 설악산 자락에 위치해 있다. 마을의 동쪽으로는 푸르고 깊은 동해바다가 보이고, 설악산에서 굽이쳐 흘러내리는 쌍천이 마을 앞을 지나가는 경관을 자랑하는 곳이다. 조선 후기 한학자 오윤환 선생이 1934년에 세운 정자 ‘학무정’에서는 향긋한 솔향이 가득히 퍼진다. 소나무 숲 속에서 선비들은 글을 짓고 시를 읊으며 학문을 쌓았다. 학무정의 특징으로는 정자 4면에 모두 현편이 걸려있다는 점이다. 남쪽에는 ‘학무정’, 북쪽에는 ‘영모재’, 북동쪽에는 ‘인지당’, 남서쪽에는 ‘경의재’라고 쓰여있다. 또 정자 안쪽에는 학무정에서 읊은 시들을 담아 11개의 시판과 학무정기가 걸려 있다.

(출처 : 속초시 문화관광 홈페이지)","[{""fldgubun"": ""1"", ""infoname"": ""입장료"", ""infotext"": ""무료"", ""contentid"": ""2715992"", ""serialnum"": ""1"", ""contenttypeid"": ""12""}]",0.00,0
2812084,강원특별자치도 속초시 엑스포로 10-3,,2026-07-30 12:38:44.641711,2022-03-23 14:31:06,,,,,6,128.5906928087,38.1914538843,,,,프리미엄 이가한우 정육참숯식당,,24885,39,51,210,1,"도축장 공판장에서 경매되어 온 프리미엄급 한우와 암돼지를 정육코너에서 부분육으로 숙성하여 최상의 품질을 합리적인 가격으로 제공하며, 엄선된 원육, 청결하고 위생적인 시설, 특별한 화로와 참숯, 야외에서 바베큐 느낌의 장소, 참숯화로에 구리석쇠로 제대로 된 고기맛을 야외 정원앞과 깨끗하게 관리되어진 실내에서 즐길 수 있다. 가족, 소규모 모임에 적당할 단체 및 특별 예약실을 준비되어있고 야외 테이블에 반려동물과 함께 하는 자리가 마련되어 있다.",[],0.00,0
135821,강원특별자치도 속초시 동해대로3950번길 15,,2026-07-30 12:38:44.641711,2007-07-13 09:00:00,,,,,6,128.6026361950,38.1881684093,,,,평강막국수,,24887,39,51,210,1,"평강막국수는 50년 이상 전통의 막국수 전문점이다. 속초해수욕장에서 도보 3분 이내에 위치하고 있으며 주차도 가능하다.
손으로 반죽하여 뽑는 쫄깃하고 시원한 막국수와 회 냉면을 맛볼 수 있다. 육수는 따로 제공되어 취향에 맞게 부어 먹으면 된다. 단체 예약도 가능하여 각종 모임을 하기에도 좋다.",[],0.00,0
2809897,강원특별자치도 속초시 영랑해안3길 64 (영랑동),,2026-07-30 12:38:44.641711,2022-03-08 18:05:51,,,,,6,128.5945581471,38.2165462877,,,,하마식당,,24810,39,51,210,1,"하마식당은 강원 속초시 등대해변 뒤 조용한 골목길에 위치한 작은 일식당이다. 조용하고 차분한 분위기의 식사 공간을 지향하며 참치 후토마끼, 홍게 후토마끼, 마제소바, 미소 차슈덮밥, 크림 크로켓 총 5개의 단출한 메뉴만을 판매하고 있다. 내부 좌석이 협소한 편이라 4인 이하로 방문하기를 권장하고 있으며 재료 소진 시 조기 마감하므로 방문 전 영업여부를 확인하는 것이 좋다.",[],0.00,0
620771,강원특별자치도 속초시 영금정로 34,,2026-07-30 12:38:44.641711,2008-09-08 19:23:06,,https://tong.visitkorea.or.kr/cms/resource/39/1816239_image2_1.jpg,,,6,128.6002828877,38.2121598783,,,,해맞이모텔,,24824,32,51,210,7,속초 동명항 입구에 위치하여 속초 해맞이 축제를 객실에서도 느낄 수 있는 모텔로써 주변에는 영금정을 비롯하여 여러 횟집들이 즐비하고 있으며 여름철 휴가 기간에는 인근해수욕장도 가까운 곳에 있어 편안하고 아늑하게 휴식을 취할 수 있는 곳이다.,"[{""roompc"": """", ""roomtv"": ""Y"", ""roombath"": """", ""roomcode"": ""59803"", ""roomcook"": """", ""roomimg1"": """", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""620771"", ""roomcable"": ""Y"", ""roomcount"": ""0"", ""roomintro"": ""※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망\n"", ""roomsize1"": ""0"", ""roomsize2"": ""0"", ""roomtable"": """", ""roomtitle"": ""트윈"", ""roomimg1alt"": """", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": """", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": """", ""roommaxcount"": ""0"", ""contenttypeid"": ""32"", ""roombasecount"": ""2"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": ""Y"", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": ""Y"", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""70000"", ""roomoffseasonminfee2"": ""120000"", ""roompeakseasonminfee1"": ""0"", ""roompeakseasonminfee2"": ""0""}, {""roompc"": """", ""roomtv"": ""Y"", ""roombath"": """", ""roomcode"": ""59804"", ""roomcook"": """", ""roomimg1"": """", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""620771"", ""roomcable"": ""Y"", ""roomcount"": ""0"", ""roomintro"": ""※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망\n"", ""roomsize1"": ""0"", ""roomsize2"": ""0"", ""roomtable"": """", ""roomtitle"": ""한실"", ""roomimg1alt"": """", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": """", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": """", ""roommaxcount"": ""6"", ""contenttypeid"": ""32"", ""roombasecount"": ""2"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": ""Y"", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": ""Y"", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""80000"", ""roomoffseasonminfee2"": ""130000"", ""roompeakseasonminfee1"": ""0"", ""roompeakseasonminfee2"": ""0""}]",0.00,0
2905574,강원특별자치도 속초시 영랑해안길 9,,2026-07-30 12:38:44.641711,2022-11-11 09:45:15,,,,,6,128.6007494882,38.2128181405,,,,해녀전복뚝배기,,24811,39,51,210,1,"해녀전복뚝배기는 강원도 속초시 동명항과 엑스포 공원 사이에 있는 식당이다. 전복을 넣은 해물뚝배기와 전복죽이 주요 메뉴이다. 아침 7시부터 영업하기 때문에 해장하러 오는 고객도 많고 여행길에 든든한 아침 식사를 위해 방문하는 고객도 많다. 전복과 푸짐한 해물, 콩나물이 가득 든 전복해물뚝배기는 매운맛을 조절할 수 있게 주문할 때 매운 정도를 얘기하면 된다. 전복죽은 참기름으로 달달 볶은 내장에 전복을 충분히 넣어 든든한 한 끼가 되는 죽이다. 곁들임으로 명태회 무침이나 비빔오징어를 먹을 수 있다. 반찬들이 인기가 좋아 별도 포장 판매도 하고 있다. 주차는 매장 앞에 바로 가능한데 여유 공간이 없으면 동명항 공영 주차장을 이용하면 된다.",[],0.00,0
